mode,route_id,o_zone_id,d_zone_id,unique_route_id,prob,node_ids,link_ids,distance_mile,total_distance_km,total_free_flow_travel_time,total_travel_time,route_key,volume
1,9,15,1,4,0.0467982,15;10;11;4;3;1,43;27;31;8;5,25,40.225,25,42.1022,44_114,23.3991
1,9,15,2,6,0.0467982,15;10;11;4;3;1;2,43;27;31;8;5;1,31,49.879,31,48.1034,46_115,4.67982
1,7,15,2,5,0.0154471,15;14;11;4;3;1;2,44;40;31;8;5;1,29,46.661,29,51.6569,50_129,1.54471
1,6,15,2,4,0.571864,15;10;9;5;6;2,43;26;23;12;14,23,37.007,23,44.799,47_118,57.1864
1,2,15,2,3,0.00892213,15;22;21;20;18;7;8;6;2,46;69;64;60;54;17;19;14,27,43.443,27,56.0113,119_343,0.892213
1,0,15,2,1,0.0307968,15;19;17;16;8;6;2,45;58;52;47;19;14,19,30.571,19,50.4505,83_235,3.07968
1,1,15,2,2,0.268933,15;10;9;5;4;3;1;2,43;26;23;11;8;5;1,30,48.27,30,46.2053,49_117,26.8933
1,13,15,2,7,0.0572393,15;19;20;18;7;8;6;2,45;59;60;54;17;19;14,23,37.007,23,48.3483,95_268,5.72393
1,9,15,3,4,0.0467982,15;10;11;4;3,43;27;31;8,21,33.789,21,38.0915,43_109,4.67982
1,0,15,3,1,0.0462438,15;14;11;4;3,44;40;31;8,19,30.571,19,41.645,47_123,4.62438
1,1,15,3,2,0.898036,15;10;9;5;4;3,43;26;23;11;8,20,32.18,20,36.1934,46_111,89.8036
1,2,15,3,3,0.00892213,15;10;11;12;3,43;27;33;35,21,33.789,21,44.0249,51_138,0.892213
1,0,15,4,1,0.0462438,15;14;11;4,44;40;31,15,24.135,15,37.3034,44_115,23.1219
1,1,15,4,2,0.898036,15;10;9;5;4,43;26;23;11,16,25.744,16,31.8518,43_103,449.018
1,2,15,4,3,0.0557204,15;10;11;4,43;27;31,17,27.353,17,33.75,40_101,27.8602
1,0,15,5,1,0.972158,15;10;9;5,43;26;23,14,22.526,14,29.4908,39_92,194.432
1,5,15,5,2,0.027842,15;14;11;4;5,44;40;31;9,17,27.353,17,39.671,49_124,5.56839
1,7,15,6,4,0.0154471,15;14;11;4;5;6,44;40;31;9;12,21,33.789,21,48.4828,55_136,3.08942
1,0,15,6,1,0.0307968,15;19;17;16;8;6,45;58;52;47;19,14,22.526,14,43.9542,81_221,6.15935
1,1,15,6,2,0.887595,15;10;9;5;6,43;26;23;12,18,28.962,18,38.3026,45_104,177.519
1,2,15,6,3,0.00892213,15;22;21;20;18;7;8;6,46;69;64;60;54;17;19,22,35.398,22,49.515,117_329,1.78443
1,13,15,6,5,0.0572393,15;19;20;18;7;8;6,45;59;60;54;17;19,18,28.962,18,41.8519,93_254,11.4479
1,1,15,7,2,0.91097,15;19;20;18;7,45;59;60;54,13,20.917,13,20.3172,79_218,455.485
1,0,15,7,1,0.0718725,15;19;17;16;18;7,45;58;52;50;54,12,19.308,12,24.8145,92_259,35.9363
1,3,15,7,4,0.00823581,15;22;20;18;7,46;68;60;54,14,22.526,14,23.1089,82_228,4.11791
1,2,15,7,3,0.00892213,15;22;21;20;18;7,46;69;64;60;54,17,27.353,17,27.9803,103_293,4.46106
1,0,15,8,1,0.0924643,15;19;17;16;8,45;58;52;47,12,19.308,12,28.7114,75_202,55.4786
1,2,15,8,3,0.00892213,15;22;21;20;18;7;8,46;69;64;60;54;17,20,32.18,20,34.2723,111_310,5.35328
1,1,15,8,2,0.852354,15;19;20;18;7;8,45;59;60;54;17,16,25.744,16,26.6092,87_235,511.412
1,3,15,8,4,0.00823581,15;22;20;18;16;8,46;68;60;55;47,20,32.18,20,33.4458,99_276,4.94149
1,8,15,8,5,0.0380236,15;19;17;16;18;7;8,45;58;52;50;54;17,15,24.135,15,31.1064,100_276,22.8141
1,0,15,9,1,1,15;10;9,43;26,9,14.481,9,19.5814,34_69,1000
1,0,15,10,1,1,15;10,43,6,9.654,6,13.6812,25_43,4000
1,2,15,11,3,0.59233,15;10;11,43;27,11,17.699,11,25.7275,36_70,829.263
1,0,15,11,1,0.399305,15;14;11,44;40,9,14.481,9,29.2809,40_84,559.027
1,1,15,11,2,0.0083645,15;10;9;5;4;11,43;26;23;11;10,22,35.398,22,39.6715,54_113,11.7103
1,3,15,12,4,0.0206307,15;22;23;24;13;12,46;70;73;74;38,16,25.744,16,44.615,109_301,14.4415
1,0,15,12,1,0.29443,15;14;11;12,44;40;33,15,24.135,15,43.5473,52_117,206.101
1,1,15,12,2,0.0926086,15;10;9;5;4;3;12,43;26;23;11;8;7,24,38.616,24,40.2223,58_118,64.826
1,2,15,12,3,0.59233,15;10;11;12,43;27;33,17,27.353,17,39.9939,48_103,414.631
1,2,15,13,3,0.187646,15;10;11;12;13,43;27;33;37,20,32.18,20,43.028,61_140,131.352
1,0,15,13,1,0.490137,15;22;21;24;13,46;69;66;74,12,19.308,12,41.5047,95_255,343.096
1,1,15,13,2,0.054585,15;10;9;5;4;3;12;13,43;26;23;11;8;7;37,27,43.443,27,43.2564,71_155,38.2095
1,3,15,13,4,0.162831,15;22;23;24;13,46;70;73;74,13,20.917,13,41.5792,97_263,113.982
1,7,15,13,5,0.0154471,15;14;11;12;13,44;40;33;37,18,28.962,18,46.5815,65_154,10.813
1,8,15,13,6,0.0893541,15;14;23;24;13,44;42;73;74,15,24.135,15,44.9658,89_233,62.5479
1,0,15,14,1,1,15;14,44,5,8.045,5,14.2978,29_44,1300
1,0,15,16,1,0.695578,15;19;17;16,45;58;52,7,11.263,7,19.5135,67_155,834.694
1,1,15,16,2,0.287264,15;19;20;18;16,45;59;60;55,14,22.526,14,21.4563,88_219,344.717
1,2,15,16,3,0.00892213,15;22;21;20;18;16,46;69;64;60;55,18,28.962,18,29.1193,112_294,10.7066
1,3,15,16,4,0.00823581,15;22;20;18;16,46;68;60;55,15,24.135,15,24.2479,91_229,9.88297
1,0,15,17,1,0.982713,15;19;17,45;58,5,8.045,5,11.1499,51_103,1474.07
1,1,15,17,2,0.0172866,15;10;17,43;30,14,22.526,14,31.5244,42_73,25.9299
1,0,15,18,1,0.0718725,15;19;17;16;18,45;58;52;50,10,16.09,10,22.7478,85_205,14.3745
1,3,15,18,4,0.00823581,15;22;20;18,46;68;60,12,19.308,12,21.0422,75_174,1.64716
1,1,15,18,2,0.91097,15;19;20;18,45;59;60,11,17.699,11,18.2506,72_164,182.194
1,2,15,18,3,0.00892213,15;22;21;20;18,46;69;64;60,15,24.135,15,25.9137,96_239,1.78443
1,0,15,19,1,1,15;19,45,3,4.827,3,4.17879,34_45,800
1,0,15,20,1,0.967395,15;19;20,45;59,7,11.263,7,13.9585,54_104,1064.13
1,2,15,20,2,0.00892213,15;22;21;20,46;69;64,11,17.699,11,21.6215,78_179,9.81434
1,3,15,20,3,0.0236829,15;22;20,46;68,8,12.872,8,16.7501,57_114,26.0512
1,0,15,21,1,0.991636,15;22;21,46;69,5,8.045,5,13.0616,58_115,793.308
1,1,15,21,2,0.0083645,15;19;20;21,45;59;62,13,20.917,13,22.7887,75_166,6.6916
1,0,15,22,1,0.991636,15;22,46,3,4.827,3,8.56772,37_46,2578.25
1,1,15,22,2,0.0083645,15;19;20;22,45;59;63,12,19.308,12,22.1222,76_167,21.7477
1,0,15,23,1,0.61488,15;22;23,46;70,7,11.263,7,20.2155,60_116,614.88
1,1,15,23,2,0.0083645,15;19;20;22;23,45;59;63;70,16,25.744,16,33.77,99_237,8.3645
1,2,15,23,3,0.376756,15;14;23,44;42,9,14.481,9,23.6021,52_86,376.756
1,0,15,24,1,0.592078,15;22;21;24,46;69;66,8,12.872,8,24.0697,82_181,236.831
1,1,15,24,2,0.0083645,15;19;20;22;23;24,45;59;63;70;73,18,28.962,18,37.6986,123_310,3.3458
1,4,15,24,4,0.112362,15;14;23;24,44;42;73,11,17.699,11,27.5307,76_159,44.9449
1,3,15,24,3,0.287196,15;22;23;24,46;70;73,9,14.481,9,24.1441,84_189,114.878
1,0,16,1,1,0.812485,16;8;6;2;1,47;19;14;3,18,28.962,18,36.9381,33_83,406.242
1,1,16,1,2,0.0083645,16;18;7;8;9;5;4;3;1,50;54;17;21;23;11;8;5,33,53.097,33,47.2949,71_189,4.18225
1,2,16,1,3,0.163704,16;18;7;8;6;2;1,50;54;17;19;14;3,21,33.789,21,39.333,58_157,81.8518
1,7,16,1,4,0.0154471,16;8;9;5;4;3;1,47;21;23;11;8;5,30,48.27,30,44.9,46_115,7.72354
1,0,16,2,1,0.827932,16;8;6;2,47;19;14,12,19.308,12,30.937,32_80,331.173
1,1,16,2,2,0.0083645,16;18;7;8;9;5;4;3;1;2,50;54;17;21;23;11;8;5;1,39,62.751,39,53.2962,73_190,3.3458
1,2,16,2,3,0.163704,16;18;7;8;6;2,50;54;17;19;14,15,24.135,15,33.332,57_154,65.4815
1,4,16,3,4,0.116758,16;10;9;5;4;3,48;26;23;11;8,18,28.962,18,43.8384,47_116,23.3516
1,0,16,3,1,0.455178,16;8;6;5;4;3,47;19;15;11;8,17,27.353,17,40.9639,42_100,91.0357
1,2,16,3,3,0.00892213,16;18;7;8;6;2;1;3,50;54;17;19;14;3;2,25,40.225,25,43.3429,61_159,1.78443
1,1,16,3,2,0.0083645,16;18;7;8;9;5;4;3,50;54;17;21;23;11;8,29,46.661,29,43.2843,70_184,1.6729
1,6,16,3,5,0.154956,16;8;6;2;1;3,47;19;14;3;2,22,35.398,22,40.9479,36_85,30.9911
1,7,16,3,6,0.217798,16;8;9;5;4;3,47;21;23;11;8,26,41.834,26,40.8893,45_110,43.5596
1,8,16,3,7,0.0380236,16;18;7;8;6;5;4;3,50;54;17;19;15;11;8,20,32.18,20,43.3589,67_174,7.60472
1,0,16,4,1,0.610134,16;8;6;5;4,47;19;15;11,13,20.917,13,36.6223,39_92,488.107
1,2,16,4,3,0.0469457,16;18;7;8;6;5;4,50;54;17;19;15;11,16,25.744,16,39.0173,64_166,37.5566
1,1,16,4,2,0.0083645,16;18;7;8;9;5;4,50;54;17;21;23;11,25,40.225,25,38.9427,67_176,6.6916
1,7,16,4,5,0.217798,16;8;9;5;4,47;21;23;11,22,35.398,22,36.5477,42_102,174.238
1,4,16,4,4,0.116758,16;10;9;5;4,48;26;23;11,14,22.526,14,39.4969,44_108,93.4064
1,2,16,5,3,0.0469457,16;18;7;8;6;5,50;54;17;19;15,14,22.526,14,36.6563,60_155,23.4729
1,0,16,5,1,0.610134,16;8;6;5,47;19;15,11,17.699,11,34.2613,35_81,305.067
1,1,16,5,2,0.0083645,16;18;7;8;9;5,50;54;17;21;23,23,37.007,23,36.5817,63_165,4.18225
1,4,16,5,4,0.116758,16;10;9;5,48;26;23,12,19.308,12,37.1358,40_97,58.379
1,7,16,5,5,0.217798,16;8;9;5,47;21;23,20,32.18,20,34.1867,38_91,108.899
1,0,16,6,1,0.827932,16;8;6,47;19,7,11.263,7,24.4407,30_66,745.139
1,1,16,6,2,0.0083645,16;18;7;8;9;5;6,50;54;17;21;23;12,27,43.443,27,45.3935,69_177,7.52805
1,2,16,6,3,0.163704,16;18;7;8;6,50;54;17;19,10,16.09,10,26.8357,55_140,147.333
1,0,16,7,1,1,16;18;7,50;54,5,8.045,5,5.30095,41_104,1400
1,0,16,8,1,0.827932,16;8,47,5,8.045,5,9.19794,24_47,1821.45
1,1,16,8,2,0.172068,16;18;7;8,50;54;17,8,12.872,8,11.5929,49_121,378.55
1,0,16,9,1,0.604544,16;10;9,48;26,7,11.263,7,27.2265,35_74,846.361
1,1,16,9,2,0.0172866,16;18;7;8;9,50;54;17;21,18,28.962,18,26.6723,58_142,24.2013
1,3,16,9,3,0.00823581,16;8;6;5;9,47;19;15;13,16,25.744,16,44.8,44_94,11.5301
1,5,16,9,4,0.369934,16;8;9,47;21,15,24.135,15,24.2773,33_68,517.907
1,1,16,10,2,0.0083645,16;18;20;19;15;10,50;56;61;57;43,20,32.18,20,35.287,98_267,36.8038
1,0,16,10,1,0.946636,16;10,48,4,6.436,4,21.3263,26_48,4165.2
1,3,16,10,4,0.0360778,16;17;10,49;51,10,16.09,10,25.155,43_100,158.742
1,2,16,10,3,0.00892213,16;18;7;8;9;10,50;54;17;21;25,21,33.789,21,32.6355,68_167,39.2574
1,2,16,11,3,0.00892213,16;18;7;8;9;10;11,50;54;17;21;25;27,26,41.834,26,44.6817,79_194,12.491
1,1,16,11,2,0.0083645,16;18;7;8;9;5;4;11,50;54;17;21;23;11;10,31,49.879,31,46.7624,78_186,11.7103
1,0,16,11,1,0.946636,16;10;11,48;27,9,14.481,9,33.3725,37_75,1325.29
1,3,16,11,4,0.00823581,16;8;6;5;4;11,47;19;15;11;10,19,30.571,19,44.4421,50_102,11.5301
1,5,16,11,5,0.0123949,16;17;10;11,49;51;27,15,24.135,15,37.2013,54_127,17.3528
1,7,16,11,6,0.0154471,16;17;19;15;14;11,49;53;57;44;40,16,25.744,16,49.492,92_243,21.6259
1,0,16,12,1,0.290876,16;10;11;12,48;27;33,15,24.135,15,47.6389,49_108,203.613
1,3,16,12,4,0.381997,16;8;6;5;4;3;12,47;19;15;11;8;7,21,33.789,21,44.9928,54_107,267.398
1,1,16,12,2,0.0083645,16;18;7;8;9;5;4;3;12,50;54;17;21;23;11;8;7,33,53.097,33,47.3131,82_191,5.85515
1,2,16,12,3,0.00892213,16;18;7;8;6;2;1;3;12,50;54;17;19;14;3;2;7,29,46.661,29,47.3718,73_166,6.24549
1,7,16,12,6,0.0667776,16;8;9;5;4;3;12,47;21;23;11;8;7,30,48.27,30,44.9182,57_117,46.7444
1,6,16,12,5,0.154956,16;8;6;2;1;3;12,47;19;14;3;2;7,26,41.834,26,44.9768,48_92,108.469
1,12,16,12,8,0.0500844,16;18;20;21;24;13;12,50;56;62;66;74;38,23,37.007,23,47.84,124_346,35.0591
1,8,16,12,7,0.0380236,16;18;7;8;6;5;4;3;12,50;54;17;19;15;11;8;7,24,38.616,24,47.3878,79_181,26.6165
1,8,16,13,7,0.0380236,16;18;7;8;6;5;4;3;12;13,50;54;17;19;15;11;8;7;37,27,43.443,27,50.4219,92_218,22.8141
1,0,16,13,1,0.0184019,16;10;11;12;13,48;27;33;37,18,28.962,18,50.6731,62_145,11.0411
1,1,16,13,2,0.0083645,16;18;20;22;23;24;13,50;56;63;70;73;74,22,35.398,22,48.7061,136_386,5.0187
1,2,16,13,3,0.00892213,16;18;7;8;6;2;1;3;12;13,50;54;17;19;14;3;2;7;37,32,51.488,32,50.4059,86_203,5.35328
1,3,16,13,4,0.0668512,16;8;6;5;4;3;12;13,47;19;15;11;8;7;37,24,38.616,24,48.0269,67_144,40.1107
1,4,16,13,5,0.84399,16;18;20;21;24;13,50;56;62;66;74,20,32.18,20,44.8042,112_308,506.394
1,7,16,13,6,0.0154471,16;8;9;5;4;3;12;13,47;21;23;11;8;7;37,33,53.097,33,47.9523,70_154,9.26825
1,0,16,14,1,0.70573,16;17;19;15;14,49;53;57;44,12,19.308,12,34.5089,81_203,494.011
1,1,16,14,2,0.141014,16;18;20;22;23;14,50;56;63;70;71,20,32.18,20,36.2183,113_310,98.7101
1,2,16,14,3,0.00892213,16;18;20;21;24;23;14,50;56;62;66;76;71,22,35.398,22,40.1192,136_381,6.24549
1,4,16,14,4,0.144333,16;18;20;19;15;14,50;56;61;57;44,19,30.571,19,35.9035,102_268,101.033
1,0,16,15,1,0.81775,16;17;19;15,49;53;57,7,11.263,7,20.2111,67_159,981.299
1,1,16,15,2,0.165092,16;18;20;19;15,50;56;61;57,14,22.526,14,21.6058,88_224,198.111
1,2,16,15,3,0.00892213,16;18;20;21;22;15,50;56;62;65;67,18,28.962,18,29.7111,112_300,10.7066
1,3,16,15,4,0.00823581,16;18;20;22;15,50;56;63;67,15,24.135,15,24.4784,91_236,9.88297
1,1,16,17,2,0.0083645,16;18;20;19;15;10;17,50;56;61;57;43;30,28,45.052,28,53.1302,115_297,23.4206
1,0,16,17,1,0.991636,16;17,49,2,3.218,2,8.41371,33_49,2776.58
1,0,16,18,1,1,16;18,50,3,4.827,3,3.23434,34_50,500
1,1,16,19,2,0.165092,16;18;20;19,50;56;61,11,17.699,11,17.3527,73_167,214.62
1,0,16,19,1,0.825985,16;17;19,49;53,4,6.436,4,15.958,52_102,1073.78
1,2,16,19,3,0.00892213,16;18;20;21;22;15;19,50;56;62;65;67;45,21,33.789,21,33.8899,131_345,11.5988
1,0,16,20,1,1,16;18;20,50;56,7,11.263,7,7.53085,54_106,1600
1,1,16,21,2,0.981598,16;18;20;21,50;56;62,13,20.917,13,16.3611,75_168,588.959
1,0,16,21,1,0.0184019,16;17;19;15;22;21,49;53;57;46;69,12,19.308,12,33.2727,110_274,11.0411
1,0,16,22,1,0.0184019,16;17;19;15;22,49;53;57;46,10,16.09,10,28.7788,89_205,22.0823
1,1,16,22,2,0.972676,16;18;20;22,50;56;63,12,19.308,12,15.6946,76_169,1167.21
1,2,16,22,3,0.00892213,16;18;20;21;22,50;56;62;65,15,24.135,15,20.9272,97_233,10.7066
1,1,16,23,2,0.764173,16;18;20;22;23,50;56;63;70,16,25.744,16,27.3424,99_239,382.086
1,0,16,23,1,0.0184019,16;17;19;15;22;23,49;53;57;46;70,14,22.526,14,40.4266,112_275,9.20095
1,2,16,23,3,0.217426,16;18;20;21;24;23,50;56;62;66;76,18,28.962,18,31.2434,122_310,108.713
1,2,16,24,3,0.899132,16;18;20;21;24,50;56;62;66,16,25.744,16,27.3691,99_234,269.74
1,0,16,24,1,0.0184019,16;17;19;15;22;21;24,49;53;57;46;69;66,15,24.135,15,44.2808,134_340,5.52057
1,1,16,24,2,0.0824658,16;18;20;22;23;24,50;56;63;70;73,18,28.962,18,31.271,123_312,24.7397
1,1,17,1,2,0.758813,17;10;9;5;4;3;1,51;26;23;11;8;5,26,41.834,26,43.2641,49_124,303.525
1,0,17,1,1,0.147012,17;16;8;6;2;1,52;47;19;14;3,20,32.18,20,45.3016,50_135,58.8047
1,2,17,1,3,0.00892213,17;10;11;12;3;1,51;27;33;35;5,27,43.443,27,51.0957,54_151,3.56885
1,4,17,1,4,0.023008,17;19;15;10;9;5;4;3;1,53;57;43;26;23;11;8;5,29,46.661,29,52.0015,83_226,9.20319
1,9,17,1,6,0.0467982,17;10;11;4;3;1,51;27;31;8;5,27,43.443,27,45.1623,46_122,18.7193
1,7,17,1,5,0.0154471,17;19;15;14;11;4;3;1,53;57;44;40;31;8;5,28,45.052,28,57.453,84_238,6.17883
1,0,17,2,1,0.827932,17;16;8;6;2,52;47;19;14,14,22.526,14,39.3006,49_132,165.586
1,1,17,2,2,0.0083645,17;10;9;5;4;3;1;2,51;26;23;11;8;5;1,32,51.488,32,49.2654,51_125,1.6729
1,4,17,2,4,0.154782,17;16;18;7;8;6;2,52;50;54;17;19;14,17,27.353,17,41.6955,74_206,30.9563
1,2,17,2,3,0.00892213,17;10;11;12;3;1;2,51;27;33;35;5;1,33,53.097,33,57.0969,56_152,1.78443
1,0,17,3,1,0.0184019,17;16;8;6;5;4;3,52;47;19;15;11;8,19,30.571,19,49.3275,59_152,1.84019
1,2,17,3,3,0.00892213,17;10;11;12;3,51;27;33;35,23,37.007,23,47.085,53_146,0.892213
1,1,17,3,2,0.887423,17;10;9;5;4;3,51;26;23;11;8,22,35.398,22,39.2535,48_119,88.7423
1,7,17,3,5,0.0154471,17;19;15;14;11;4;3,53;57;44;40;31;8,24,38.616,24,53.4423,83_233,1.54471
1,4,17,3,4,0.023008,17;19;15;10;9;5;4;3,53;57;43;26;23;11;8,25,40.225,25,47.9908,82_221,2.3008
1,9,17,3,6,0.0467982,17;10;11;4;3,51;27;31;8,23,37.007,23,41.1516,45_117,4.67982
1,0,17,4,1,0.0184019,17;16;8;6;5;4,52;47;19;15;11,15,24.135,15,44.9859,56_144,9.20095
1,1,17,4,2,0.887423,17;10;9;5;4,51;26;23;11,18,28.962,18,34.9119,45_111,443.711
1,4,17,4,4,0.023008,17;19;15;10;9;5;4,53;57;43;26;23;11,21,33.789,21,43.6492,79_213,11.504
1,2,17,4,3,0.0557204,17;10;11;4,51;27;31,19,30.571,19,36.81,42_109,27.8602
1,7,17,4,5,0.0154471,17;19;15;14;11;4,53;57;44;40;31,20,32.18,20,49.1008,80_225,7.72354
1,0,17,5,1,0.0184019,17;16;8;6;5,52;47;19;15,13,20.917,13,42.6249,52_133,3.68038
1,4,17,5,3,0.023008,17;19;15;10;9;5,53;57;43;26;23,19,30.571,19,41.2882,75_202,4.6016
1,1,17,5,2,0.95859,17;10;9;5,51;26;23,16,25.744,16,32.5508,41_100,191.718
1,0,17,6,1,0.827932,17;16;8;6,52;47;19,9,14.481,9,32.8043,47_118,413.966
1,4,17,6,3,0.154782,17;16;18;7;8;6,52;50;54;17;19,12,19.308,12,35.1992,72_192,77.3908
1,1,17,6,2,0.0172866,17;10;9;5;6,51;26;23;12,20,32.18,20,41.3627,47_112,8.64331
1,0,17,7,1,0.982713,17;16;18;7,52;50;54,7,11.263,7,13.6645,58_156,982.713
1,1,17,7,2,0.0172866,17;10;9;8;7,51;26;24;20,24,38.616,24,44.3235,51_121,17.2866
1,0,17,8,1,0.827932,17;16;8,52;47,7,11.263,7,17.5615,41_99,1159.1
1,1,17,8,2,0.0172866,17;10;9;8,51;26;24,21,33.789,21,38.5714,44_101,24.2013
1,4,17,8,3,0.154782,17;16;18;7;8,52;50;54;17,10,16.09,10,19.9565,66_173,216.694
1,0,17,9,1,0.0184019,17;16;10;9,52;48;26,9,14.481,9,35.5901,52_126,16.5617
1,1,17,9,2,0.95859,17;10;9,51;26,11,17.699,11,22.6415,36_77,862.731
1,4,17,9,3,0.023008,17;19;15;10;9,53;57;43;26,14,22.526,14,31.3788,70_179,20.7072
1,0,17,10,1,0.0184019,17;16;10,52;48,6,9.654,6,29.6899,43_100,71.7674
1,1,17,10,2,0.95859,17;10,51,8,12.872,8,16.7413,27_51,3738.5
1,4,17,10,3,0.023008,17;19;15;10,53;57;43,11,17.699,11,25.4786,61_153,89.7311
1,1,17,11,2,0.0083645,17;10;9;5;4;11,51;26;23;11;10,24,38.616,24,42.7316,56_121,8.3645
1,0,17,11,1,0.0184019,17;16;10;11,52;48;27,11,17.699,11,41.7361,54_127,18.4019
1,2,17,11,3,0.934779,17;10;11,51;27,13,20.917,13,28.7875,38_78,934.779
1,4,17,11,4,0.023008,17;19;15;10;11,53;57;43;27,16,25.744,16,37.5249,72_180,23.008
1,7,17,11,5,0.0154471,17;19;15;14;11,53;57;44;40,14,22.526,14,41.0783,76_194,15.4471
1,1,17,12,2,0.229986,17;10;9;5;4;3;12,51;26;23;11;8;7,26,41.834,26,43.2823,60_126,137.992
1,0,17,12,1,0.0184019,17;16;10;11;12,52;48;27;33,17,27.353,17,56.0025,66_160,11.0411
1,2,17,12,3,0.713157,17;10;11;12,51;27;33,19,30.571,19,43.054,50_111,427.894
1,4,17,12,4,0.023008,17;19;15;10;11;12,53;57;43;27;33,22,35.398,22,51.7913,84_213,13.8048
1,7,17,12,5,0.0154471,17;19;15;14;11;12,53;57;44;40;33,20,32.18,20,55.3447,88_227,9.26825
1,0,17,13,1,0.0184019,17;19;15;22;21;24;13,53;57;46;69;66;74,17,27.353,17,53.3021,131_365,9.20095
1,7,17,13,5,0.0154471,17;19;15;14;11;12;13,53;57;44;40;33;37,23,37.007,23,58.3788,101_264,7.72354
1,1,17,13,2,0.229986,17;10;9;5;4;3;12;13,51;26;23;11;8;7;37,29,46.661,29,46.3165,73_163,114.993
1,2,17,13,3,0.713157,17;10;11;12;13,51;27;33;37,22,35.398,22,46.0881,63_148,356.578
1,4,17,13,4,0.023008,17;19;15;10;11;12;13,53;57;43;27;33;37,25,40.225,25,54.8254,97_250,11.504
1,1,17,14,2,0.0172866,17;10;15;14,51;28;44,19,30.571,19,44.8534,56_123,12.1006
1,0,17,14,1,0.982713,17;19;15;14,53;57;44,10,16.09,10,26.0951,65_154,687.899
1,0,17,15,1,0.982713,17;19;15,53;57,5,8.045,5,11.7974,51_110,1474.07
1,1,17,15,2,0.0172866,17;10;15,51;28,14,22.526,14,30.5556,42_79,25.9299
1,0,17,16,1,0.991636,17;16,52,2,3.218,2,8.36356,33_52,2776.58
1,1,17,16,2,0.0083645,17;10;15;19;20;18;16,51;28;45;59;60;55,28,45.052,28,52.0119,115_298,23.4206
1,0,17,18,1,0.982713,17;16;18,52;50,5,8.045,5,11.5979,51_102,589.628
1,1,17,18,2,0.0083645,17;10;15;19;20;18,51;28;45;59;60,25,40.225,25,48.8063,99_243,5.0187
1,2,17,18,3,0.00892213,17;10;9;8;7;18,51;26;24;20;18,26,41.834,26,46.3812,69_139,5.35328
1,0,17,19,1,0.991636,17;19,53,2,3.218,2,7.54432,36_53,1685.78
1,1,17,19,2,0.0083645,17;10;15;19,51;28;45,17,27.353,17,34.7344,61_124,14.2196
1,0,17,20,1,0.255629,17;19;20,53;59,6,9.654,6,17.324,56_112,434.57
1,2,17,20,3,0.00892213,17;10;15;22;21;20,51;28;46;69;64,25,40.225,25,52.1772,105_258,15.1676
1,1,17,20,2,0.0083645,17;10;15;19;20,51;28;45;59,21,33.789,21,44.5141,81_183,14.2196
1,3,17,20,4,0.727084,17;16;18;20,52;50;56,9,14.481,9,15.8944,71_158,1236.04
1,0,17,21,1,0.36649,17;19;15;22;21,53;57;46;69,10,16.09,10,24.859,94_225,219.894
1,17,17,21,5,0.0513306,17;19;20;21,53;59;62,12,19.308,12,26.1542,77_174,30.7983
1,1,17,21,2,0.0083645,17;10;15;19;20;21,51;28;45;59;62,27,43.443,27,53.3443,102_245,5.0187
1,2,17,21,3,0.00892213,17;10;15;22;21,51;28;46;69,19,30.571,19,43.6172,85_194,5.35328
1,5,17,21,4,0.564892,17;16;18;20;21,52;50;56;62,15,24.135,15,24.7246,92_220,338.935
1,0,17,22,1,0.982713,17;19;15;22,53;57;46,8,12.872,8,20.3651,73_156,1670.61
1,2,17,22,3,0.00892213,17;10;15;22,51;28;46,17,27.353,17,39.1233,64_125,15.1676
1,1,17,22,2,0.0083645,17;10;15;19;20;22,51;28;45;59;63,26,41.834,26,52.6778,103_246,14.2196
1,0,17,23,1,0.61488,17;19;15;22;23,53;57;46;70,12,19.308,12,32.0129,96_226,368.928
1,1,17,23,2,0.0083645,17;10;15;19;20;22;23,51;28;45;59;63;70,30,48.27,30,64.3256,126_316,5.0187
1,2,17,23,3,0.00892213,17;10;15;14;23,51;28;44;42,23,37.007,23,54.1577,79_165,5.35328
1,4,17,23,4,0.367833,17;19;15;14;23,53;57;44;42,14,22.526,14,35.3995,88_196,220.7
1,0,17,24,1,0.180701,17;19;15;22;21;24,53;57;46;69;66,13,20.917,13,35.8671,118_291,54.2103
1,6,17,24,6,0.402455,17;16;18;20;21;24,52;50;56;62;66,18,28.962,18,35.7327,116_286,120.736
1,2,17,24,3,0.00892213,17;10;15;22;21;24,51;28;46;69;66,22,35.398,22,54.6253,109_260,2.67664
1,1,17,24,2,0.0083645,17;10;15;19;20;22;23;24,51;28;45;59;63;70;73,32,51.488,32,68.2543,150_389,2.50935
1,3,17,24,4,0.287196,17;19;15;22;23;24,53;57;46;70;73,14,22.526,14,35.9415,120_299,86.1587
1,4,17,24,5,0.112362,17;19;15;14;23;24,53;57;44;42;73,16,25.744,16,39.3281,112_269,33.7086
1,0,18,1,1,0.955558,18;7;8;6;2;1,54;17;19;14;3,18,28.962,18,36.0987,42_107,95.5558
1,1,18,1,2,0.0238116,18;7;8;9;5;4;3;1,54;17;21;23;11;8;5,30,48.27,30,44.0606,55_139,2.38116
1,3,18,1,3,0.0206307,18;16;8;6;2;1,55;47;19;14;3,21,33.789,21,40.1437,51_138,2.06307
1,0,18,4,1,0.730199,18;7;8;6;5;4,54;17;19;15;11,13,20.917,13,35.783,48_116,73.0199
